Date,Customer_ID,Product_ID,Time_Spent_On_Ads,Ads_ID,Daily_Internet_Usage,Number_ClicksAds,Number_ProductBought,Modified_Date
2017-02-17,24837,27206,3,3366,8.3,23,1,2021_08_06-03_32_20_PM
2017-12-24,27089,26369,4,6177,0.6,25,1,2021_08_06-03_32_20_PM
2017-03-15,1417,3014,11,2657,3.7,24,1,2021_08_06-03_32_20_PM
2017-01-28,15021,22698,13,1867,3.2,4,3,2021_08_06-03_32_20_PM
2017-07-23,64906,24715,6,4505,6.6,3,2,2021_08_06-03_32_20_PM
2017-04-21,44126,5945,10,2471,1.4,25,0,2021_08_06-03_32_20_PM
2017-03-16,61517,14486,7,5483,3.6,3,0,2021_08_06-03_32_20_PM
2017-11-01,33996,750,8,7515,4.6,2,0,2021_08_06-03_32_20_PM
2017-09-24,82994,15054,9,592,8.7,9,3,2021_08_06-03_32_20_PM
2017-09-19,56103,16958,13,7916,1.7,28,5,2021_08_06-03_32_20_PM
2017-12-28,27089,25005,8,2701,9.1,11,4,2021_08_06-03_32_20_PM
2017-02-16,13676,21652,2,3379,9.6,11,0,2021_08_06-03_32_20_PM
2017-08-22,54443,7693,3,3267,5.7,30,3,2021_08_06-03_32_20_PM
2017-01-07,87316,15053,9,3541,2.5,17,0,2021_08_06-03_32_20_PM
2017-02-08,91126,18939,14,2701,4.0,14,2,2021_08_06-03_32_20_PM
2017-06-12,80796,15796,3,7515,9.1,18,5,2021_08_06-03_32_20_PM
2017-01-04,83108,23175,13,7403,5.6,18,4,2021_08_06-03_32_20_PM
2017-07-06,752,26659,5,9159,7.2,17,4,2021_08_06-03_32_20_PM
2017-01-23,1804,978,7,1673,4.6,24,5,2021_08_06-03_32_20_PM
2017-10-15,71577,22789,6,6864,2.0,29,3,2021_08_06-03_32_20_PM
2017-02-17,15193,7587,2,9722,1.1,7,0,2021_08_06-03_32_20_PM
2017-08-25,1193,7401,12,6793,1.1,29,2,2021_08_06-03_32_20_PM
2017-08-20,87548,8765,1,5483,0.6,29,1,2021_08_06-03_32_20_PM
2017-04-05,24684,27560,11,7403,6.8,12,0,2021_08_06-03_32_20_PM
2017-08-26,15193,21382,4,2154,1.1,9,5,2021_08_06-03_32_20_PM
2017-03-04,64906,5211,4,5186,3.0,27,5,2021_08_06-03_32_20_PM
2017-04-04,20317,8857,13,3352,1.6,28,0,2021_08_06-03_32_20_PM
2017-10-08,78288,18840,8,6667,2.9,20,2,2021_08_06-03_32_20_PM
2017-07-11,54443,25400,5,1565,7.6,14,2,2021_08_06-03_32_20_PM
2017-10-16,19918,6521,2,4132,9.5,4,0,2021_08_06-03_32_20_PM
2017-03-21,45060,18613,9,2160,1.1,16,2,2021_08_06-03_32_20_PM
2017-01-11,20317,180,7,9722,8.6,24,2,2021_08_06-03_32_20_PM
2017-10-13,86261,12907,12,3366,3.6,4,2,2021_08_06-03_32_20_PM
2017-11-23,90529,17384,3,6256,8.5,5,5,2021_08_06-03_32_20_PM
2017-01-28,53182,17222,3,3983,0.5,16,1,2021_08_06-03_32_20_PM
2017-09-03,13676,11039,3,5198,6.3,26,3,2021_08_06-03_32_20_PM
2017-11-20,77407,3873,2,2123,2.4,18,3,2021_08_06-03_32_20_PM
2017-05-24,22482,4305,15,5186,0.5,8,1,2021_08_06-03_32_20_PM
2017-02-08,52157,439,15,3541,2.1,29,4,2021_08_06-03_32_20_PM
2017-01-20,2566,14966,3,7403,4.5,7,5,2021_08_06-03_32_20_PM
2017-09-02,5761,5176,14,2160,5.6,14,4,2021_08_06-03_32_20_PM
2017-05-26,83027,15054,4,1673,4.1,13,3,2021_08_06-03_32_20_PM
2017-05-28,29275,8932,2,7916,1.4,22,5,2021_08_06-03_32_20_PM
2017-09-18,45464,13325,4,9159,5.9,3,2,2021_08_06-03_32_20_PM
2017-07-09,79236,11878,7,9280,9.2,27,3,2021_08_06-03_32_20_PM
2017-07-02,37936,30052,5,3541,9.4,22,4,2021_08_06-03_32_20_PM
2017-03-29,59219,11039,6,2701,8.0,17,0,2021_08_06-03_32_20_PM
2017-02-27,66000,24746,15,9869,0.6,9,0,2021_08_06-03_32_20_PM
2017-08-31,48477,12792,10,4505,3.3,17,4,2021_08_06-03_32_20_PM
2017-01-10,26956,8258,4,6864,5.6,8,5,2021_08_06-03_32_20_PM
2017-08-04,48477,16280,6,2160,2.0,7,3,2021_08_06-03_32_20_PM
2017-05-01,752,14169,2,9869,1.5,1,5,2021_08_06-03_32_20_PM
2017-10-28,18946,20417,11,7515,8.4,9,4,2021_08_06-03_32_20_PM
2017-09-12,32941,12169,8,9159,9.8,20,0,2021_08_06-03_32_20_PM
2017-06-13,90529,571,8,1673,3.3,13,1,2021_08_06-03_32_20_PM
2017-06-11,1841,28436,4,4132,7.5,2,2,2021_08_06-03_32_20_PM
2017-10-13,9592,7745,4,7515,3.2,5,2,2021_08_06-03_32_20_PM
2017-05-24,87198,19120,15,6864,2.8,21,2,2021_08_06-03_32_20_PM
2017-04-11,29204,30049,6,3983,0.5,8,5,2021_08_06-03_32_20_PM
2017-05-21,15021,12169,11,9445,1.7,23,3,2021_08_06-03_32_20_PM
2017-02-25,78366,7219,13,4644,4.9,17,4,2021_08_06-03_32_20_PM
2017-06-27,53182,11415,6,9159,6.5,13,2,2021_08_06-03_32_20_PM
2017-03-28,4332,9827,4,9159,7.3,26,5,2021_08_06-03_32_20_PM
2017-03-29,85936,17028,11,1673,9.4,14,4,2021_08_06-03_32_20_PM
2017-08-08,90529,24471,8,2154,7.2,9,4,2021_08_06-03_32_20_PM
2017-07-01,85936,5945,8,3352,3.0,14,3,2021_08_06-03_32_20_PM
2017-02-26,52309,11039,5,9651,4.8,10,4,2021_08_06-03_32_20_PM
2017-06-27,752,13463,11,7793,4.7,4,2,2021_08_06-03_32_20_PM
2017-08-11,61663,20536,4,7793,6.3,19,3,2021_08_06-03_32_20_PM
2017-09-10,52309,16280,1,9869,9.6,28,2,2021_08_06-03_32_20_PM
2017-12-13,2566,23497,14,9159,4.2,15,3,2021_08_06-03_32_20_PM
2017-08-21,15021,5378,4,3720,8.3,9,0,2021_08_06-03_32_20_PM
2017-10-20,20317,2803,10,1673,6.0,23,2,2021_08_06-03_32_20_PM
2017-08-22,15464,18351,12,6177,6.0,6,1,2021_08_06-03_32_20_PM
2017-04-15,1699,4172,3,3379,7.8,1,2,2021_08_06-03_32_20_PM
2017-11-08,13676,28640,6,2657,4.8,3,4,2021_08_06-03_32_20_PM
2017-10-23,752,516,12,1984,1.5,26,1,2021_08_06-03_32_20_PM
2017-10-21,20317,23668,12,6667,1.8,22,0,2021_08_06-03_32_20_PM
2017-05-07,60121,11962,3,605,6.6,20,1,2021_08_06-03_32_20_PM
2017-01-05,752,17768,9,4726,7.9,4,5,2021_08_06-03_32_20_PM
2017-08-22,89155,30038,7,6256,6.8,25,1,2021_08_06-03_32_20_PM
2017-11-01,53166,6833,15,6793,5.9,18,0,2021_08_06-03_32_20_PM
2017-09-22,45464,9344,12,1867,8.0,11,2,2021_08_06-03_32_20_PM
2017-09-08,85936,6394,8,1673,2.4,12,3,2021_08_06-03_32_20_PM
2017-02-19,15672,11120,8,592,7.4,4,2,2021_08_06-03_32_20_PM
2017-09-03,45060,2453,6,6793,2.9,27,5,2021_08_06-03_32_20_PM
2017-05-16,75759,29623,10,4726,5.4,8,0,2021_08_06-03_32_20_PM
2017-05-12,72692,25125,3,2123,2.6,29,2,2021_08_06-03_32_20_PM
2017-10-31,13676,29385,9,2123,5.9,17,0,2021_08_06-03_32_20_PM
2017-01-18,36779,22664,5,3267,8.8,17,2,2021_08_06-03_32_20_PM
2017-09-04,15021,13879,6,2123,2.4,18,5,2021_08_06-03_32_20_PM
2017-08-02,26956,29623,9,592,6.4,19,0,2021_08_06-03_32_20_PM
2017-09-27,15193,23094,11,1984,2.1,4,0,2021_08_06-03_32_20_PM
2017-11-14,1804,23632,4,6157,4.4,27,1,2021_08_06-03_32_20_PM
2017-07-03,36779,23602,4,2123,8.5,23,4,2021_08_06-03_32_20_PM
2017-04-17,9592,3355,7,2154,4.9,3,0,2021_08_06-03_32_20_PM
2017-09-12,1699,750,15,3352,1.9,28,0,2021_08_06-03_32_20_PM
2017-09-08,752,2173,2,7916,1.6,6,2,2021_08_06-03_32_20_PM
2017-07-05,45464,17384,11,2657,6.0,20,5,2021_08_06-03_32_20_PM
2017-08-31,61663,24116,12,4823,4.2,24,3,2021_08_06-03_32_20_PM
2017-03-02,75759,17572,3,5198,2.2,15,2,2021_08_06-03_32_20_PM
2017-05-10,45060,9747,4,3743,5.9,25,0,2021_08_06-03_32_20_PM
2017-04-02,77078,11962,10,7403,9.6,15,0,2021_08_06-03_32_20_PM
2017-07-24,87198,4533,12,592,4.9,17,1,2021_08_06-03_32_20_PM
2017-11-12,21255,26423,15,3983,4.1,5,5,2021_08_06-03_32_20_PM
2017-09-03,75759,15054,5,4505,8.3,30,3,2021_08_06-03_32_20_PM
2017-01-02,66244,19725,7,6157,5.7,16,0,2021_08_06-03_32_20_PM
2017-06-11,79236,6018,5,4823,7.9,7,1,2021_08_06-03_32_20_PM
2017-01-02,24684,5665,13,9869,8.2,29,5,2021_08_06-03_32_20_PM
2017-02-13,78288,24230,7,2160,1.8,20,5,2021_08_06-03_32_20_PM
2017-02-24,19918,11583,2,3267,2.1,14,1,2021_08_06-03_32_20_PM
2017-10-28,22366,28254,5,2701,0.6,22,5,2021_08_06-03_32_20_PM
2017-11-15,37585,16422,11,9159,0.7,2,3,2021_08_06-03_32_20_PM
2017-01-16,16768,180,12,2160,4.1,15,5,2021_08_06-03_32_20_PM
2017-06-13,16768,18852,9,2701,6.6,7,3,2021_08_06-03_32_20_PM
2017-03-25,87316,23862,9,4823,5.4,10,2,2021_08_06-03_32_20_PM
2017-09-03,52157,3274,4,7403,7.2,20,0,2021_08_06-03_32_20_PM
2017-02-19,50743,20417,11,9445,5.8,9,0,2021_08_06-03_32_20_PM
2017-03-11,44126,7219,14,2154,9.9,21,0,2021_08_06-03_32_20_PM
2017-09-09,33996,10368,15,4726,3.5,24,2,2021_08_06-03_32_20_PM
2017-02-13,60121,1272,2,6177,6.2,24,0,2021_08_06-03_32_20_PM
2017-04-20,30377,24618,10,3366,3.0,13,3,2021_08_06-03_32_20_PM
2017-07-11,1110,2173,10,9651,9.8,26,5,2021_08_06-03_32_20_PM
2017-07-11,27089,11146,2,2701,2.1,13,1,2021_08_06-03_32_20_PM
2017-01-14,22482,20587,10,4724,2.9,28,5,2021_08_06-03_32_20_PM
2017-08-13,13831,19369,14,9280,8.6,20,5,2021_08_06-03_32_20_PM
2017-09-23,1699,14111,11,1565,6.2,27,2,2021_08_06-03_32_20_PM
2017-12-24,49011,1025,10,6157,5.4,19,0,2021_08_06-03_32_20_PM
2017-05-27,5761,24116,2,3267,5.7,6,1,2021_08_06-03_32_20_PM
2017-06-01,87548,3365,4,9159,6.4,24,5,2021_08_06-03_32_20_PM
2017-03-16,11281,5528,11,1984,8.1,10,2,2021_08_06-03_32_20_PM
2017-06-27,30377,2785,3,9159,2.5,8,3,2021_08_06-03_32_20_PM
2017-12-23,73163,26935,1,3352,6.6,1,2,2021_08_06-03_32_20_PM
2017-02-01,75759,3482,10,1673,6.6,16,1,2021_08_06-03_32_20_PM
2017-08-13,79236,29597,10,3510,7.4,7,5,2021_08_06-03_32_20_PM
2017-02-08,64906,6039,6,7793,5.0,11,3,2021_08_06-03_32_20_PM
2017-05-11,21255,6521,10,6864,8.2,6,4,2021_08_06-03_32_20_PM
2017-12-09,41752,7898,14,6667,2.7,24,4,2021_08_06-03_32_20_PM
2017-06-18,71577,17768,15,4724,5.0,27,2,2021_08_06-03_32_20_PM
2017-11-05,82994,3739,5,1565,2.1,8,3,2021_08_06-03_32_20_PM
2017-05-05,82994,13213,11,1565,4.0,5,5,2021_08_06-03_32_20_PM
2017-08-19,49011,12000,14,6864,7.3,11,1,2021_08_06-03_32_20_PM
2017-05-09,44126,21124,15,3267,1.8,7,0,2021_08_06-03_32_20_PM
2017-03-06,86261,17301,7,9869,7.7,8,2,2021_08_06-03_32_20_PM
2017-10-04,64908,27876,9,6667,1.5,5,3,2021_08_06-03_32_20_PM
2017-10-05,48477,17234,9,3720,5.7,2,3,2021_08_06-03_32_20_PM
2017-05-28,56103,3932,13,605,3.0,8,2,2021_08_06-03_32_20_PM
2017-10-10,50743,15966,9,9841,6.8,18,2,2021_08_06-03_32_20_PM
2017-11-22,29275,24116,6,9869,9.6,19,3,2021_08_06-03_32_20_PM
2017-04-02,752,4751,4,1984,5.2,13,2,2021_08_06-03_32_20_PM
2017-12-17,26956,25125,6,3510,4.8,18,4,2021_08_06-03_32_20_PM
2017-07-09,78366,3011,10,1984,5.5,12,2,2021_08_06-03_32_20_PM
2017-12-22,72009,22394,6,4132,8.1,13,3,2021_08_06-03_32_20_PM
2017-04-10,86261,29760,11,3541,8.3,5,4,2021_08_06-03_32_20_PM
2017-10-27,7523,7201,8,7515,4.1,14,5,2021_08_06-03_32_20_PM
2017-04-09,30377,25021,6,9841,7.8,23,2,2021_08_06-03_32_20_PM
2017-04-10,45464,21730,8,4132,4.9,22,5,2021_08_06-03_32_20_PM
2017-08-25,30377,28939,12,3983,8.1,11,2,2021_08_06-03_32_20_PM
2017-12-21,21222,4717,11,4132,5.1,24,5,2021_08_06-03_32_20_PM
2017-12-30,87316,3355,9,3743,2.1,12,2,2021_08_06-03_32_20_PM
2017-09-10,73163,15788,12,5483,6.9,22,4,2021_08_06-03_32_20_PM
2017-11-22,22482,29597,13,4644,1.7,18,1,2021_08_06-03_32_20_PM
2017-10-26,45464,10552,3,9722,6.0,13,4,2021_08_06-03_32_20_PM
2017-09-29,58709,1176,9,2154,4.9,28,4,2021_08_06-03_32_20_PM
2017-02-18,91126,28939,7,7403,3.1,3,1,2021_08_06-03_32_20_PM
2017-10-18,16768,18717,6,5186,8.0,5,4,2021_08_06-03_32_20_PM
2017-02-28,5761,21382,12,4644,5.3,23,1,2021_08_06-03_32_20_PM
2017-08-06,16768,8452,13,3510,5.1,1,5,2021_08_06-03_32_20_PM
2017-05-27,77407,25840,7,3267,4.3,11,0,2021_08_06-03_32_20_PM
2017-05-29,84219,21213,1,1565,6.7,15,3,2021_08_06-03_32_20_PM
2017-10-15,15672,7861,8,5465,6.2,19,0,2021_08_06-03_32_20_PM
2017-09-06,85095,28701,4,9159,8.6,15,4,2021_08_06-03_32_20_PM
2017-12-29,77766,750,2,7793,8.0,12,2,2021_08_06-03_32_20_PM
2017-07-03,1193,826,10,5186,7.5,13,2,2021_08_06-03_32_20_PM
2017-03-02,21222,3014,6,9722,8.8,26,5,2021_08_06-03_32_20_PM
2017-11-30,89155,22664,6,7793,3.8,9,3,2021_08_06-03_32_20_PM
2017-09-22,50743,10552,3,5186,4.9,18,2,2021_08_06-03_32_20_PM
2017-05-21,79236,28865,3,3352,7.7,17,1,2021_08_06-03_32_20_PM
2017-01-25,752,22342,13,1984,8.4,21,3,2021_08_06-03_32_20_PM
2017-07-06,32941,6414,5,6177,8.9,10,4,2021_08_06-03_32_20_PM
2017-01-23,4332,21730,5,1984,0.9,21,0,2021_08_06-03_32_20_PM
2017-01-05,27089,23307,10,6793,1.9,28,3,2021_08_06-03_32_20_PM
2017-11-14,75135,14487,6,2123,7.3,17,5,2021_08_06-03_32_20_PM
2017-03-08,26956,6843,6,9651,6.6,21,4,2021_08_06-03_32_20_PM
2017-03-29,64908,21382,10,7515,3.2,12,5,2021_08_06-03_32_20_PM
2017-09-05,15193,16842,7,1984,7.3,26,2,2021_08_06-03_32_20_PM
2017-01-28,13676,21652,3,4505,4.4,25,0,2021_08_06-03_32_20_PM
2017-01-29,29204,9838,14,1673,8.2,28,0,2021_08_06-03_32_20_PM
2017-08-14,1417,27908,6,2701,5.7,10,3,2021_08_06-03_32_20_PM
2017-02-13,37936,28284,5,3412,3.7,27,2,2021_08_06-03_32_20_PM
2017-01-11,24837,8221,15,4644,4.3,21,0,2021_08_06-03_32_20_PM
2017-02-09,36779,24835,12,9159,8.0,13,4,2021_08_06-03_32_20_PM
2017-02-02,15193,21214,9,6667,9.4,29,0,2021_08_06-03_32_20_PM
2017-02-25,52309,17222,15,7916,9.9,3,0,2021_08_06-03_32_20_PM
2017-06-19,18946,24339,6,5483,4.7,15,4,2021_08_06-03_32_20_PM
2017-04-10,90529,23802,8,3379,2.1,17,1,2021_08_06-03_32_20_PM
2017-08-19,59460,25358,2,1867,4.2,2,2,2021_08_06-03_32_20_PM
2017-01-04,45464,14077,6,605,5.1,6,1,2021_08_06-03_32_20_PM
2017-05-02,66000,18840,8,1984,8.2,28,4,2021_08_06-03_32_20_PM
2017-09-28,71577,20704,15,9722,5.1,11,3,2021_08_06-03_32_20_PM
2017-11-04,13831,16958,15,5465,5.4,30,1,2021_08_06-03_32_20_PM
2017-02-02,54443,11745,12,6177,9.1,8,4,2021_08_06-03_32_20_PM
2017-05-13,15193,8818,4,592,7.4,15,0,2021_08_06-03_32_20_PM
2017-10-16,83108,21891,14,592,2.8,23,1,2021_08_06-03_32_20_PM
2017-08-17,87316,18336,12,5186,1.1,5,1,2021_08_06-03_32_20_PM
2017-07-01,24684,6320,10,9777,8.8,29,2,2021_08_06-03_32_20_PM
2017-09-11,79236,24203,12,9869,9.7,20,5,2021_08_06-03_32_20_PM
2017-05-04,75759,30092,4,3379,0.5,30,5,2021_08_06-03_32_20_PM
2017-08-13,89155,23802,5,7793,8.0,20,5,2021_08_06-03_32_20_PM
2017-04-19,72692,18305,9,2123,2.5,14,4,2021_08_06-03_32_20_PM
2017-10-05,71943,25038,7,7515,7.4,8,4,2021_08_06-03_32_20_PM
2017-04-24,71577,7488,9,4724,10.0,25,5,2021_08_06-03_32_20_PM
2017-08-03,72692,23307,15,9445,7.8,30,0,2021_08_06-03_32_20_PM
2017-02-15,52309,13044,7,7916,2.0,18,1,2021_08_06-03_32_20_PM
2017-11-02,44126,4121,9,4132,2.8,23,4,2021_08_06-03_32_20_PM
2017-06-14,13831,14687,10,3412,4.6,17,1,2021_08_06-03_32_20_PM
2017-03-02,39804,4776,8,3983,5.0,16,1,2021_08_06-03_32_20_PM
2017-01-09,64906,23692,13,9280,6.4,15,0,2021_08_06-03_32_20_PM
2017-11-07,30377,3489,3,9869,9.8,24,1,2021_08_06-03_32_20_PM
2017-12-17,59981,18717,2,3267,8.7,13,1,2021_08_06-03_32_20_PM
2017-05-08,72009,12169,4,7403,6.6,14,4,2021_08_06-03_32_20_PM
2017-12-15,73163,11745,11,9280,5.6,2,4,2021_08_06-03_32_20_PM
2017-01-13,20317,8818,9,4726,3.9,2,2,2021_08_06-03_32_20_PM
2017-08-21,61663,19369,8,9777,9.5,13,5,2021_08_06-03_32_20_PM
2017-10-21,78288,21040,9,5465,0.6,6,1,2021_08_06-03_32_20_PM
2017-05-25,54443,20536,7,5483,3.5,11,5,2021_08_06-03_32_20_PM
2017-04-01,67323,19120,13,605,5.8,13,2,2021_08_06-03_32_20_PM
2017-04-12,66000,3161,1,2471,2.2,25,4,2021_08_06-03_32_20_PM
2017-11-30,13676,17384,4,7916,1.6,19,3,2021_08_06-03_32_20_PM
2017-02-18,75135,8830,12,9651,7.7,28,4,2021_08_06-03_32_20_PM
2017-08-08,29204,10471,2,9651,5.6,12,5,2021_08_06-03_32_20_PM
2017-04-06,1110,11163,2,5483,1.6,24,3,2021_08_06-03_32_20_PM
2017-05-17,64908,25886,11,1565,6.2,30,0,2021_08_06-03_32_20_PM
2017-03-16,13831,21382,15,3352,6.0,24,0,2021_08_06-03_32_20_PM
2017-09-20,59981,23519,14,4823,0.8,30,3,2021_08_06-03_32_20_PM
2017-08-06,80796,25005,5,9280,5.5,5,2,2021_08_06-03_32_20_PM
2017-09-21,21255,6467,1,6256,1.6,24,4,2021_08_06-03_32_20_PM
2017-03-03,11281,25834,7,3412,3.4,5,0,2021_08_06-03_32_20_PM
2017-12-21,39804,18675,4,7916,7.6,9,0,2021_08_06-03_32_20_PM
2017-01-14,78366,28226,14,9445,7.8,3,4,2021_08_06-03_32_20_PM
2017-03-19,83027,12260,14,1984,1.8,9,2,2021_08_06-03_32_20_PM
2017-07-27,85095,23497,6,6157,3.0,11,1,2021_08_06-03_32_20_PM
2017-09-20,1110,26504,6,6793,7.3,7,3,2021_08_06-03_32_20_PM
2017-02-22,9592,12837,8,5483,1.9,4,1,2021_08_06-03_32_20_PM
2017-07-17,39804,7898,9,9777,6.3,6,4,2021_08_06-03_32_20_PM
2017-08-03,85936,19369,6,3412,0.9,17,1,2021_08_06-03_32_20_PM
2017-10-31,24837,17768,7,9280,4.5,15,3,2021_08_06-03_32_20_PM
2017-05-27,59219,8932,10,2701,6.4,13,0,2021_08_06-03_32_20_PM
2017-08-08,78288,17301,4,9777,4.9,29,4,2021_08_06-03_32_20_PM
2017-01-05,85936,7587,6,605,7.8,29,0,2021_08_06-03_32_20_PM
2017-11-26,69212,655,15,4644,9.9,28,1,2021_08_06-03_32_20_PM
2017-09-25,1841,29639,10,5198,4.2,12,5,2021_08_06-03_32_20_PM
2017-01-11,36779,18336,2,7403,8.1,12,0,2021_08_06-03_32_20_PM
2017-07-14,21222,21043,4,4132,3.3,9,0,2021_08_06-03_32_20_PM
2017-04-06,65391,3355,8,5465,8.6,26,1,2021_08_06-03_32_20_PM
2017-06-05,9592,28284,12,3267,3.8,24,0,2021_08_06-03_32_20_PM
2017-06-07,24684,803,4,3379,5.2,12,2,2021_08_06-03_32_20_PM
2017-05-31,60121,24070,7,3267,9.2,28,4,2021_08_06-03_32_20_PM
2017-09-26,78288,26935,13,7515,2.7,4,1,2021_08_06-03_32_20_PM
2017-06-28,87548,4710,3,9651,9.6,21,5,2021_08_06-03_32_20_PM
2017-07-22,29275,29665,5,9869,3.6,26,3,2021_08_06-03_32_20_PM
2017-03-06,78288,2173,12,4724,2.1,2,5,2021_08_06-03_32_20_PM
2017-04-13,72009,17301,11,7515,4.1,26,4,2021_08_06-03_32_20_PM
2017-03-15,29275,22789,2,4726,8.1,30,2,2021_08_06-03_32_20_PM
2017-11-12,87316,6039,10,7515,2.6,21,0,2021_08_06-03_32_20_PM
2017-07-18,24837,571,6,3983,6.0,27,5,2021_08_06-03_32_20_PM
2017-02-09,5457,28436,7,7403,2.7,30,0,2021_08_06-03_32_20_PM
2017-11-01,48477,23204,4,6667,1.3,6,1,2021_08_06-03_32_20_PM
2017-05-06,32941,25288,6,9280,3.2,20,4,2021_08_06-03_32_20_PM
2017-07-31,39804,3202,6,2701,5.6,29,0,2021_08_06-03_32_20_PM
2017-12-27,58709,10886,12,9159,5.0,1,1,2021_08_06-03_32_20_PM
2017-12-02,78366,21652,7,2160,2.8,23,1,2021_08_06-03_32_20_PM
2017-11-19,56103,15054,1,2123,6.0,16,0,2021_08_06-03_32_20_PM
2017-08-21,53166,18840,11,9651,8.2,21,1,2021_08_06-03_32_20_PM
2017-12-18,61517,9151,4,3267,2.4,2,4,2021_08_06-03_32_20_PM
2017-09-19,27089,12260,8,6256,1.0,29,4,2021_08_06-03_32_20_PM
2017-06-22,24837,16262,2,4505,6.8,7,3,2021_08_06-03_32_20_PM
2017-06-10,15193,26659,9,9445,9.9,21,5,2021_08_06-03_32_20_PM
2017-08-02,59981,14077,12,9841,7.3,22,2,2021_08_06-03_32_20_PM
2017-08-15,67323,10234,4,4823,3.4,8,4,2021_08_06-03_32_20_PM
2017-05-11,7523,20215,1,6667,2.0,16,5,2021_08_06-03_32_20_PM
2017-03-20,33996,21657,10,592,5.2,17,5,2021_08_06-03_32_20_PM
2017-11-14,59981,26023,7,3743,2.2,26,1,2021_08_06-03_32_20_PM
2017-10-16,79236,7968,6,2471,7.4,11,2,2021_08_06-03_32_20_PM
2017-05-22,4332,4807,7,1565,4.7,20,4,2021_08_06-03_32_20_PM
2017-05-19,20317,17751,10,1565,4.1,17,2,2021_08_06-03_32_20_PM
2017-06-24,64906,25840,4,3379,8.1,20,5,2021_08_06-03_32_20_PM
2017-05-07,71447,3274,1,9280,2.8,23,4,2021_08_06-03_32_20_PM
2017-11-26,32941,25966,9,6793,8.8,26,3,2021_08_06-03_32_20_PM
2017-05-12,85936,18613,14,3541,5.4,24,2,2021_08_06-03_32_20_PM
2017-01-20,16687,25561,14,5198,7.5,10,3,2021_08_06-03_32_20_PM
2017-02-10,13831,27467,13,2657,8.3,10,3,2021_08_06-03_32_20_PM
2017-10-05,5457,12525,2,5186,7.6,13,5,2021_08_06-03_32_20_PM
2017-02-21,26956,16842,3,6793,5.0,5,5,2021_08_06-03_32_20_PM
2017-06-08,54443,2173,14,592,0.9,29,5,2021_08_06-03_32_20_PM
2017-07-23,59227,7886,8,3352,6.6,21,4,2021_08_06-03_32_20_PM
2017-07-17,50743,6018,8,7515,5.0,7,5,2021_08_06-03_32_20_PM
2017-05-07,71447,22394,5,6864,2.7,10,5,2021_08_06-03_32_20_PM
2017-10-12,78288,22664,9,9869,9.8,11,0,2021_08_06-03_32_20_PM
2017-01-11,72009,11146,8,1867,4.6,12,2,2021_08_06-03_32_20_PM
2017-05-25,75759,2173,1,3366,5.5,16,1,2021_08_06-03_32_20_PM
2017-03-30,78288,6320,7,2701,3.8,11,3,2021_08_06-03_32_20_PM
2017-09-10,1110,803,6,3352,7.2,14,1,2021_08_06-03_32_20_PM
2017-04-20,1841,5782,5,5465,5.6,6,4,2021_08_06-03_32_20_PM
2017-09-17,75135,24276,2,6177,2.2,4,1,2021_08_06-03_32_20_PM
2017-05-01,26956,8830,11,3720,0.5,1,3,2021_08_06-03_32_20_PM
2017-02-06,54443,17301,12,9777,5.5,10,0,2021_08_06-03_32_20_PM
2017-10-02,82994,11878,5,592,4.7,10,3,2021_08_06-03_32_20_PM
2017-07-23,41752,3911,10,7515,5.0,30,3,2021_08_06-03_32_20_PM
2017-01-17,85095,6758,14,9869,0.7,14,0,2021_08_06-03_32_20_PM
2017-06-24,66244,27095,2,9159,0.9,22,3,2021_08_06-03_32_20_PM
2017-12-20,16768,8857,9,5186,9.1,15,3,2021_08_06-03_32_20_PM
2017-12-02,49011,14807,6,6177,8.7,20,5,2021_08_06-03_32_20_PM
2017-05-21,66244,803,7,3743,3.1,12,2,2021_08_06-03_32_20_PM
2017-11-13,29275,9050,14,2471,2.8,28,0,2021_08_06-03_32_20_PM
2017-01-04,80796,17668,14,6667,2.3,10,0,2021_08_06-03_32_20_PM
2017-10-24,77078,30093,15,2701,4.1,22,0,2021_08_06-03_32_20_PM
2017-04-16,1193,18658,4,3352,1.3,18,5,2021_08_06-03_32_20_PM
2017-10-06,21255,14966,3,3983,6.7,12,3,2021_08_06-03_32_20_PM
2017-01-27,77407,3932,11,7916,7.3,25,4,2021_08_06-03_32_20_PM
2017-04-14,71943,9747,10,9777,8.3,20,0,2021_08_06-03_32_20_PM
2017-04-30,32941,17572,1,1565,6.4,17,0,2021_08_06-03_32_20_PM
2017-06-18,21222,17222,13,6864,0.7,22,2,2021_08_06-03_32_20_PM
2017-10-19,15672,978,12,3510,1.8,4,3,2021_08_06-03_32_20_PM
2017-04-25,16687,11485,4,3352,0.7,13,0,2021_08_06-03_32_20_PM
2017-12-16,90529,12260,15,4726,1.2,1,4,2021_08_06-03_32_20_PM
2017-08-04,41752,29623,4,9280,2.7,19,0,2021_08_06-03_32_20_PM
2017-01-02,15193,25260,9,2701,2.6,29,5,2021_08_06-03_32_20_PM
2017-05-10,39804,17751,11,9651,5.6,24,0,2021_08_06-03_32_20_PM
2017-10-23,15464,16327,4,9651,2.1,10,2,2021_08_06-03_32_20_PM
2017-12-29,77766,21982,10,5465,9.1,15,1,2021_08_06-03_32_20_PM
2017-11-01,1417,29787,15,3720,2.7,10,2,2021_08_06-03_32_20_PM
